# 武英殿刻本 同文書局本 標點整理本
𦤸	3834:1	1614:1	971:12
𦤹	2397:1	1001:20	970:9
𦤻	2397:2	1001:21	970:10
𦤽	3834:2	1614:2	971:13
𦤿	2397:4	1001:23	970:12
𦥁	3742:33	1565:56	971:11
𦥂	2398:1	1002:8	971:1
𦥅	2398:2	1002:9	971:2
𦥆	2398:3	1002:10	971:3
𦥈	3714:43	1549:27	175:53
𦥉	2399:1	1002:12	971:5
𦥊	2399:2	1002:13	971:6
𦥋	2399:3	1002:14	971:7
𦥍	3834:3	1614:3	971:14
𦥎	2399:4	1002:15	971:8
𦥏	2399:5	1002:16	971:9
𦥐	2399:6	1002:17	971:10
𦥑	2400:1	1003:2	971:16
𦥒	2400:2	1003:3	971:17
𦥘	2400:6	1003:7	972:2
𦥝	2400:7	1003:8	972:3
𦥞	2401:4	1003:12	972:7
𦥟	2401:6	1003:15	972:9
𦥠	2401:7	1003:16	972:10
𦥡	2401:8	1003:17	972:11
𦥣	3834:4	1614:4	975:14
𦥥	2401:9	1003:18	972:12
𦥦	2401:10	1003:19	972:13
𦥧	2401:12	1004:1	972:15
𦥨	2401:13	1004:2	972:16
𦥩	2401:14	1004:3	972:17
𦥪	2401:15	1004:4	972:18
𦥬	3834:5	1614:5	975:15
𦥭	2402:1	1004:5	972:19
𦥮	2402:3	1004:7	973:1
𦥰	3834:6	1614:6	975:16
𦥲	3743:1	1565:57	975:6
𦥳	2402:4	1004:8	973:2
𦥴	2402:6	1004:10	973:4
𦥵	2402:7	1004:11	973:5
𦥶	2402:8	1004:12	973:6
𦥻	2404:1	1005:1	973:8
𦥼	2404:2	1005:2	973:9
𦥿	3834:8	1614:8	975:18
𦦀	3834:9	1614:9	975:19
𦦁	3834:11	1614:11	975:21
𦦂	3834:12	1614:12	975:22
𦦃	3834:10	1614:10	975:20
𦦄	3743:2	1565:58	975:7
𦦅	2404:4	1005:4	973:11
𦦆	2404:6	1005:6	973:13
𦦇	2404:7	1005:7	974:1
𦦈	2404:8	1005:8	974:2
𦦉	2404:9	1005:9	974:3
𦦏	2405:1	1005:11	974:5
𦦐	2405:2	1005:12	974:6
𦦑	2405:3	1005:13	974:7
𦦔	3828:1	1610:65	809:20
𦦖	3834:13	1614:13	975:23
𦦗	3743:3	1565:59	975:8
𦦘	2405:4	1005:14	974:8
𦦙	2405:5	1005:15	974:9
𦦚	2406:1	1005:18	974:10
𦦛	3834:14	1614:14	975:24
𦦜	3743:4	1565:60	975:9
𦦡	2406:2	1005:19	974:11
𦦢	2406:3	1005:20	974:12
𦦣	2406:4	1005:21	974:13
𦦤	2406:6	1006:2	974:15
𦦥	2406:7	1006:3	974:16
𦦧	2406:9	1006:5	974:18
𦦩	2406:11	1006:7	974:20
𦦪	2406:12	1006:8	974:21
𦦫	2406:13	1006:9	974:22
𦦬	2407:1	1006:10	974:23
𦦭	2406:8	1006:4	974:17
𦦯	3743:5	1565:61	975:10
𦦰	2407:2	1006:11	974:24
𦦱	2407:3	1006:12	974:25
𦦲	2407:4	1006:13	974:26
𦦶	2407:5	1006:14	974:27
𦦹	3834:15	1614:15	975:25
𦦺	2407:6	1006:15	974:28
𦦼	2407:7	1006:16	974:29
𦦽	2407:8	1006:17	975:1
𦦾	2407:9	1006:18	975:2
𦦿	3743:7	1565:63	975:12
𦧁	2407:10	1006:19	975:3
𦧂	2407:11	1006:20	975:4
𦧄	2407:12	1006:21	975:5
𦧅	3743:8	1565:64	975:13
𦧇	2409:1	1007:1	976:1
𦧈	2409:2	1007:2	976:2
𦧉	2409:4	1007:4	976:4
𦧊	2409:6	1007:6	976:6
𦧋	3834:20	1614:20	977:3
𦧍	3834:19	1614:19	977:2
𦧎	3834:18	1614:18	977:1
𦧏	3743:10	1566:2	976:35
𦧐	3743:11	1566:3	976:36
𦧒	3834:22	1614:22	977:5
𦧓	3834:23	1614:23	977:6
𦧕	2409:9	1007:9	976:9
𦧖	2409:10	1007:10	976:10
𦧗	2410:1	1007:12	976:12
𦧘	3834:25	1614:25	977:8
𦧙	3834:24	1614:24	977:7
𦧚	3834:26	1614:26	977:9
𦧛	3834:27	1614:27	977:10
𦧝	2410:2	1007:13	976:13
𦧟	2410:4	1007:15	976:15
𦧠	3723:10	1553:43	280:46
𦧡	2410:8	1007:19	976:19
𦧢	2410:9	1007:20	976:20
𦧤	3834:30	1614:30	977:13
𦧥	3834:29	1614:29	977:12
𦧦	3834:28	1614:28	977:11
𦧧	2410:10	1007:21	976:21
𦧩	3834:35	1614:35	977:18
𦧪	3834:34	1614:34	977:17
𦧫	3834:32	1614:32	977:15
𦧬	3834:33	1614:33	977:16
𦧭	2410:12	1007:23	976:23
𦧮	2410:13	1007:24	976:24
𦧰	3834:36	1614:36	977:19
𦧱	2410:15	1008:1	976:26
𦧴	2410:16	1008:2	976:27
𦧵	2410:18	1008:4	976:29
𦧶	3834:37	1614:37	977:20
𦧸	3743:12	1566:4	976:37
𦧹	2411:1	1008:6	976:31
𦧻	2411:2	1008:7	976:32
𦧼	2411:3	1008:8	976:33
𦧿	3743:13	1566:5	977:32
𦨁	2412:4	1008:20	977:28
𦨄	2412:6	1008:22	977:30
𦨆	2412:7	1008:23	977:31
𦨇	2414:1	1009:1	977:34
𦨈	2414:3	1009:3	978:2
𦨉	2414:4	1009:4	978:3
𦨊	3834:39	1614:39	982:45
𦨋	3834:40	1614:40	982:46
𦨍	3743:14	1566:6	982:37
𦨎	2414:10	1009:10	978:9
𦨏	2414:11	1009:11	978:10
𦨐	2414:12	1009:12	978:11
𦨒	3834:41	1614:41	982:47
𦨔	3834:42	1614:42	982:48
𦨕	2414:13	1009:13	978:12
𦨖	2415:2	1009:15	978:14
𦨗	2415:3	1009:16	978:15
𦨘	2415:4	1009:17	978:16
𦨙	2415:5	1009:18	978:17
𦨚	2415:7	1009:20	978:19
𦨛	2415:12	1009:25	978:24
𦨜	2415:16	1009:29	978:28
𦨝	2416:1	1010:1	979:1
𦨟	3834:44	1614:44	982:50
𦨠	3834:45	1614:45	982:51
𦨡	2416:6	1010:6	979:6
𦨢	2417:3	1010:9	979:9
𦨣	2417:9	1010:15	979:15
𦨤	2417:10	1010:16	979:16
𦨥	2418:1	1010:18	979:18
𦨦	2418:2	1010:19	979:19
𦨧	2418:3	1010:20	979:20
𦨨	2418:5	1010:22	979:22
𦨬	3834:46	1614:46	982:52
𦨯	2418:6	1010:23	979:23
𦨰	2418:8	1010:25	979:25
𦨱	2418:9	1010:26	979:26
𦨲	2418:10	1010:27	979:27
𦨳	2418:13	1010:30	979:30
𦨴	2418:15	1010:32	979:32
𦨵	2418:16	1010:33	979:33
𦨶	2418:18	1010:35	979:35
𦨷	3835:2	1614:48	982:54
𦨸	3835:4	1614:50	982:56
𦨺	3835:3	1614:49	982:55
𦨽	2418:25	1011:5	980:6
𦨾	2419:4	1011:11	980:11
𦨿	2419:5	1011:12	980:12
𦩄	3835:5	1614:51	982:57
𦩇	3835:6	1614:52	982:58
𦩉	3835:7	1614:53	982:59
𦩊	2419:10	1011:17	980:17
𦩋	2419:11	1011:18	980:18
𦩌	2419:16	1011:23	980:23
𦩍	2419:17	1011:24	980:24
𦩎	2419:19	1011:26	980:26
𦩏	2419:20	1011:27	980:27
𦩖	3835:9	1614:55	982:61
𦩙	3835:10	1614:56	982:62
𦩜	3743:15	1566:7	982:38
𦩝	2419:21	1011:28	980:28
𦩞	2419:22	1011:29	980:29
𦩟	2419:23	1011:30	980:30
𦩠	2419:24	1011:31	980:31
𦩡	2420:1	1011:33	980:33
𦩢	2420:2	1011:34	980:34
𦩣	2420:3	1011:35	980:35
𦩤	2420:6	1011:38	980:38
𦩥	2420:10	1011:42	980:42
𦩦	2420:14	1011:46	981:2
𦩧	2420:15	1011:47	981:3
𦩨	2420:16	1011:48	981:4
𦩩	2420:17	1011:49	981:5
𦩪	2420:18	1011:50	981:6
𦩫	2420:19	1011:51	981:7
𦩭	3835:11	1614:57	983:1
𦩯	3835:12	1614:58	983:2
𦩱	3743:16	1566:8	982:39
𦩲	3743:17	1566:9	982:40
𦩴	2420:20	1011:52	981:8
𦩵	2420:21	1011:53	981:9
𦩶	2420:23	1012:1	981:11
𦩷	2421:1	1012:2	981:12
𦩸	2421:2	1012:3	981:13
𦩹	2421:4	1012:5	981:15
𦩺	2421:5	1012:6	981:16
𦩻	2421:6	1012:7	981:17
𦩼	2421:11	1012:12	981:22
𦩽	2421:12	1012:13	981:23
𦪄	3743:19	1566:11	982:42
𦪅	3835:14	1614:60	983:4
𦪆	2421:15	1012:16	981:26
𦪇	2421:16	1012:17	981:27
𦪈	2421:18	1012:19	981:29
𦪉	2422:3	1012:24	981:34
𦪊	2422:4	1012:25	981:35
𦪋	2422:6	1012:27	981:37
𦪍	3835:23	1614:69	983:13
𦪎	3743:18	1566:10	982:41
𦪑	2422:8	1012:29	981:39
𦪒	2422:9	1012:30	981:40
𦪓	2422:10	1012:31	981:41
𦪔	2422:11	1012:32	981:42
𦪕	2422:12	1012:33	981:43
𦪖	2422:13	1012:34	981:44
𦪗	2422:15	1012:36	981:46
𦪘	2422:16	1012:37	981:47
𦪙	2422:17	1012:38	981:48
𦪚	2422:18	1012:39	981:49
𦪛	2422:21	1012:42	982:1
𦪜	2422:22	1012:43	982:2
𦪝	2422:23	1012:44	982:3
𦪡	3835:15	1614:61	983:5
𦪣	3835:17	1614:63	983:7
𦪤	3835:16	1614:62	983:6
𦪥	3835:18	1614:64	983:8
𦪧	3743:20	1566:12	982:43
𦪩	2422:26	1012:47	982:6
𦪪	2422:27	1012:48	982:7
𦪫	2422:28	1012:49	982:8
𦪬	2422:29	1012:50	982:9
𦪭	2423:3	1012:53	982:12
𦪮	2423:5	1012:55	982:14
𦪰	3835:21	1614:67	983:11
𦪱	2423:12	1013:6	982:21
𦪶	2423:13	1013:7	982:22
𦪷	2423:14	1013:8	982:23
𦪸	2423:16	1013:10	982:25
𦪹	3825:17	1609:14	755:44
𦪺	3835:22	1614:68	983:12
𦪽	2423:18	1013:12	982:27
𦪾	2423:19	1013:13	982:28
𦪿	2423:20	1013:14	982:29
𦫀	2423:21	1013:15	982:30
𦫃	2423:23	1013:17	982:32
𦫄	3835:20	1614:66	983:10
𦫅	2423:25	1013:19	982:34
𦫆	3835:19	1614:65	983:9
𦫈	2423:26	1013:20	982:35
𦫊	2424:1	1013:21	982:36
𦫋	2425:1	1013:27	983:16
𦫍	3835:24	1614:70	983:20
𦫎	2425:2	1013:28	983:17
𦫒	2425:4	1014:1	983:19
𦫓	3835:25	1614:71	984:20
𦫔	2427:3	1014:7	984:1
𦫕	2427:4	1014:8	984:2
𦫖	3835:26	1614:72	984:21
𦫗	3835:27	1614:73	984:22
𦫙	3743:21	1566:13	984:19
𦫛	2427:5	1014:9	984:3
𦫜	2427:6	1014:10	984:4
𦫝	3835:28	1614:74	984:23
𦫞	2427:8	1014:12	984:6
𦫡	3835:31	1614:77	984:26
𦫢	3835:30	1614:76	984:25
𦫣	3835:29	1614:75	984:24
𦫤	3835:33	1614:79	984:28
𦫥	3835:34	1614:80	984:29
𦫦	3835:32	1614:78	984:27
𦫪	2427:10	1014:14	984:8
𦫫	2427:11	1014:15	984:9
𦫬	2427:12	1014:16	984:10
𦫭	3835:36	1615:2	984:31
𦫮	3835:35	1615:1	984:30
𦫯	2427:17	1014:21	984:15
𦫰	2427:18	1014:22	984:16
𦫱	3835:37	1615:3	984:32
𦫳	2436:2	1017:2	985:2
𦫴	2436:3	1017:3	985:3
𦫶	2437:4	1017:8	985:8
𦫷	2438:2	1017:12	985:12
𦫸	2438:4	1017:14	985:14
𦫹	2438:6	1017:16	985:16
𦫺	2438:7	1017:17	985:17
𦫻	2438:8	1017:18	985:18
𦫼	2438:9	1017:19	985:19
𦬁	2438:11	1017:21	985:21
𦬂	2439:3	1018:10	986:11
𦬃	2439:4	1018:11	986:12
𦬄	2439:7	1018:14	986:15
𦬅	2439:8	1018:15	986:16
𦬆	2440:3	1018:21	987:1
𦬇	2441:2	1019:3	987:5
𦬈	2441:3	1019:4	987:6
𦬉	2441:4	1019:5	987:7
𦬒	2438:18	1018:5	986:6
𦬓	2441:12	1019:14	987:15
𦬔	2442:6	1019:23	987:24
𦬕	2442:10	1019:27	987:28
𦬖	2442:11	1019:28	987:29
𦬗	2442:12	1019:29	987:30
𦬘	2443:3	1020:3	988:3
𦬙	2443:5	1020:5	988:5
𦬚	2443:11	1020:11	988:11
𦬛	2444:2	1020:14	988:14
𦬜	2447:6	1022:1	989:18
𦬝	2447:7	1022:2	990:1
𦬞	2447:9	1022:4	990:3
𦬟	2447:10	1022:5	990:4
𦬠	2447:11	1022:6	990:5
𦬡	2447:14	1022:9	990:8
𦬢	2447:15	1022:10	990:9
𦬣	2447:16	1022:11	990:10
𦬤	2447:17	1022:12	990:11
𦬥	2447:18	1022:13	990:12
𦬦	2447:21	1022:17	990:15
𦬧	2447:22	1022:18	990:16
𦬷	2447:24	1022:20	990:18
𦬸	2453:7	1024:13	992:13
𦬹	2453:9	1024:15	992:15
𦬺	2454:1	1025:1	993:1
𦬻	2454:2	1025:2	993:2
𦬼	2454:6	1025:6	993:6
𦬽	2455:1	1025:8	993:8
𦬾	2457:3	1026:5	994:4
𦬿	2458:5	1027:2	994:10
𦭀	2459:3	1027:6	995:1
𦭁	2459:4	1027:7	995:2
𦭂	2459:5	1027:8	995:3
𦭃	2459:6	1027:9	995:4
𦭄	2459:8	1027:11	995:6
𦭅	2459:10	1027:13	995:8
𦭆	2459:11	1027:14	995:9
𦭇	2459:12	1027:15	995:10
𦭈	2459:13	1027:16	995:11
𦭉	2459:15	1027:18	995:13
𦭊	2459:16	1027:19	995:14
𦭋	2459:17	1027:20	995:15
𦭭	2460:1	1027:24	995:19
𦭮	2460:6	1027:29	995:24
𦭯	2460:7	1027:30	995:25
𦭰	2460:8	1027:31	995:26
𦭱	2460:12	1027:35	995:30
𦭲	2461:2	1028:1	995:36
𦭳	2461:3	1028:2	995:37
𦭴	2461:4	1028:3	995:38
𦭵	2461:5	1028:4	995:39
𦭶	2461:17	1028:16	996:12
𦭷	2462:1	1028:18	996:14
𦭸	2464:1	1029:6	997:4
𦭹	2464:4	1029:9	997:7
𦭺	2465:2	1029:12	997:10
𦭻	2465:11	1030:3	998:2
𦭼	2466:3	1030:7	998:6
𦭽	2466:5	1030:9	998:8
𦭾	2469:1	1031:11	999:7
𦭿	2469:2	1031:12	999:8
𦮀	2469:3	1031:13	999:9
𦮁	2469:4	1031:14	999:10
𦮂	2469:6	1031:16	999:12
𦮃	2469:7	1031:17	999:13
𦮄	2469:9	1031:19	999:15
𦮅	2469:10	1031:20	999:16
𦮆	2469:12	1031:22	999:18
𦮇	2469:13	1031:23	999:19
𦮈	2469:14	1031:24	999:20
𦮉	2469:15	1031:25	999:21
𦮊	2469:17	1031:27	999:23
𦮋	2469:18	1031:28	999:24
𦮌	2469:19	1031:29	999:25
𦮍	2469:20	1031:30	999:26
𦮎	2469:22	1031:32	999:28
𦮏	2469:23	1031:33	999:29
𦮐	2469:24	1031:34	999:30
𦮑	2469:25	1031:35	999:31
𦮒	2469:27	1031:37	999:33
𦮓	2469:28	1031:38	999:34
𦮮	3835:39	1615:5	1044:62
𦮶	2469:31	1031:41	999:37
𦮷	2469:32	1031:42	999:38
𦮸	2470:4	1032:3	1000:3
𦮹	2470:6	1032:5	1000:5
𦮺	2471:1	1032:15	1000:14
𦮻	2471:5	1032:19	1000:18
𦮼	2471:6	1032:20	1000:19
𦮽	2472:6	1033:1	1001:1
𦮾	2472:7	1033:2	1001:2
𦮿	2472:8	1033:3	1001:3
𦯀	2472:11	1033:6	1001:6
𦯁	2472:12	1033:7	1001:7
𦯂	2472:13	1033:8	1001:8
𦯃	2472:14	1033:9	1001:9
𦯄	2472:19	1033:14	1001:14
𦯅	2473:1	1033:15	1001:15
𦯆	2473:2	1033:16	1001:16
𦯇	2473:10	1033:29	1001:24
𦯈	2475:1	1034:6	1002:7
𦯉	2475:3	1034:8	1002:9
𦯊	2476:10	1035:2	1003:3
𦯋	2476:11	1035:3	1003:4
𦯌	2477:1	1035:5	1003:6
𦯍	2478:3	1035:17	1003:15
𦯎	2478:4	1035:18	1003:16
𦯏	2478:5	1035:19	1003:17
𦯐	2478:7	1035:21	1003:19
𦯑	2478:8	1035:22	1003:20
𦯒	2479:3	1036:1	1004:3
𦯓	2479:4	1036:2	1004:4
𦯔	2479:6	1036:4	1004:6
𦯕	2479:8	1036:6	1004:8
𦯖	2479:9	1036:7	1004:9
𦯗	2479:10	1036:8	1004:10
𦯘	2479:11	1036:9	1004:11
𦯙	2479:12	1036:10	1004:12
𦯚	2479:13	1036:11	1004:13
𦯛	2479:15	1036:13	1004:15
𦯜	2479:16	1036:14	1004:16
𦯝	2479:17	1036:15	1004:17
𦯞	2479:18	1036:16	1004:18
𦯟	2479:19	1036:17	1004:19
𦯠	2479:20	1036:18	1004:20
𦯡	2479:22	1036:20	1004:22
𦯢	2479:23	1036:21	1004:23
𦯣	2479:24	1036:22	1004:24
𦯤	2479:25	1036:23	1004:25
𦯥	2479:26	1036:24	1004:26
𦯦	2479:27	1036:25	1004:27
𦯧	2479:28	1036:26	1004:28
𦯨	2479:29	1036:27	1004:29
𦯩	2479:31	1036:29	1004:31
𦯪	2479:32	1036:30	1004:32
𦯫	2479:33	1036:31	1004:33
𦯬	2479:34	1036:32	1004:34
𦯭	2479:35	1036:33	1004:35
𦯮	2479:36	1036:34	1004:36
𦯯	2479:37	1036:35	1004:37
𦯰	2479:38	1036:36	1004:38
𦯱	2479:39	1036:37	1004:39
𦯲	2479:40	1036:38	1004:40
𦯳	2479:41	1036:39	1004:41
𦯴	2479:42	1036:40	1004:42
𦰙	3835:40	1615:6	1045:1
𦰜	3835:44	1615:10	1045:5
𦰥	3835:41	1615:7	1045:2
𦰪	2480:6	1036:46	1004:48
𦰫	2481:1	1036:48	1005:2
𦰬	2481:5	1037:1	1005:6
𦰭	2481:6	1037:2	1005:7
𦰮	2481:7	1037:3	1005:8
𦰯	2481:10	1037:6	1005:11
𦰰	2481:11	1037:7	1005:12
𦰱	2481:13	1037:9	1005:14
𦰲	2482:3	1037:13	1005:18
𦰳	2482:6	1037:16	1005:21
𦰴	2482:7	1037:17	1005:22
𦰵	2482:9	1037:19	1005:24
𦰶	2482:11	1037:21	1005:26
𦰷	2483:3	1037:30	1006:3
𦰸	2483:5	1037:32	1006:5
𦰹	2483:6	1038:1	1006:6
𦰺	2484:4	1038:11	1006:16
𦰻	2484:7	1038:14	1006:19
𦰼	2484:9	1038:16	1006:21
𦰽	2484:13	1038:20	1006:25
𦰾	2485:2	1038:23	1006:28
𦰿	2485:6	1038:28	1007:2
𦱀	2486:4	1039:10	1007:14
𦱁	2486:5	1039:11	1007:15
𦱂	2486:6	1039:12	1007:16
𦱃	2487:1	1039:16	1007:19
𦱄	2487:4	1039:19	1007:22
𦱅	2487:7	1039:23	1008:2
𦱆	2487:8	1039:24	1008:3
𦱇	2487:9	1039:25	1008:4
𦱈	2487:11	1039:27	1008:6
𦱉	2487:12	1039:28	1008:7
𦱊	2488:1	1040:1	1008:10
𦱋	2488:3	1040:3	1008:12
𦱌	2488:5	1040:5	1008:14
𦱍	2488:12	1040:12	1008:21
𦱎	2489:4	1040:18	1008:27
𦱏	2489:5	1040:19	1008:28
𦱐	2489:6	1040:20	1008:29
𦱑	2489:8	1040:23	1008:31
𦱒	2489:13	1040:28	1009:3
𦱓	2490:2	1040:32	1009:7
𦱔	2490:5	1041:1	1009:10
𦱕	2490:7	1041:3	1009:12
𦱖	2492:1	1041:14	1010:3
𦱗	2492:2	1041:15	1010:4
𦱘	2492:3	1041:16	1010:5
𦱙	2492:4	1041:17	1010:6
𦱚	2492:8	1041:21	1010:10
𦱛	2492:9	1041:22	1010:11
𦱜	2492:10	1041:23	1010:12
𦱝	2492:11	1041:24	1010:13
𦱞	2492:12	1041:25	1010:14
𦱟	2492:13	1041:26	1010:15
𦱠	2492:14	1041:27	1010:16
𦱡	2492:15	1041:28	1010:17
𦱢	2492:16	1041:29	1010:18
𦱣	2492:17	1041:30	1010:19
𦱤	2492:18	1041:31	1010:20
𦱥	2492:19	1041:32	1010:21
𦱦	2492:20	1041:33	1010:22
𦱧	2492:22	1041:35	1010:24
𦱨	2492:24	1042:1	1010:26
𦱩	2492:25	1042:2	1010:27
𦱪	2492:27	1042:4	1010:29
𦱫	2492:28	1042:5	1010:30
𦱬	2492:29	1042:6	1010:31
𦱭	2492:30	1042:7	1010:32
𦱮	2492:33	1042:10	1010:35
𦱯	2492:34	1042:11	1010:36
𦱰	2492:35	1042:12	1010:37
𦱱	2492:36	1042:13	1010:38
𦱲	2492:37	1042:14	1010:39
𦱳	2492:38	1042:15	1010:40
𦱴	2492:39	1042:16	1010:41
𦱵	2493:1	1042:17	1010:42
𦱶	2493:2	1042:18	1010:43
𦱷	2493:3	1042:19	1010:44
𦱸	2493:5	1042:21	1010:46
𦱹	2493:6	1042:22	1010:47
𦱺	2493:7	1042:23	1010:48
𦱻	2493:8	1042:24	1010:49
𦱼	2493:10	1042:26	1010:51
𦲬	3835:42	1615:8	1045:3
𦲰	3835:43	1615:9	1045:4
𦳁	2493:13	1042:29	1010:54
𦳂	2494:9	1042:46	1011:14
𦳃	2494:12	1043:2	1011:17
𦳄	2495:1	1043:4	1011:19
𦳅	2495:3	1043:6	1011:21
𦳆	2495:9	1043:12	1012:1
𦳇	2496:1	1043:14	1012:3
𦳈	2496:4	1043:17	1012:6
𦳉	2496:6	1043:19	1012:8
𦳊	2496:7	1043:20	1012:9
𦳋	2496:8	1043:21	1012:10
𦳌	2496:10	1043:23	1012:12
𦳍	2496:13	1043:26	1012:15
𦳎	2496:14	1043:27	1012:16
𦳏	2496:15	1043:28	1012:17
𦳐	2496:18	1043:31	1012:20
𦳑	2497:2	1044:1	1012:23
𦳒	2497:6	1044:5	1012:27
𦳓	2497:7	1044:6	1012:28
𦳔	2497:8	1044:7	1012:29
𦳕	2497:9	1044:8	1012:30
𦳖	2497:13	1044:12	1012:34
𦳗	2498:2	1044:17	1013:2
𦳘	2498:9	1044:24	1013:9
𦳙	2499:1	1045:1	1013:12
𦳚	2499:5	1045:5	1013:16
𦳛	2499:7	1045:7	1013:18
𦳜	2499:9	1045:9	1013:20
𦳝	2500:3	1045:13	1014:1
𦳞	2500:6	1045:16	1014:4
𦳟	2500:9	1045:19	1014:7
𦳠	2500:11	1045:21	1014:9
𦳡	2500:14	1045:25	1014:12
𦳢	2501:4	1045:30	1014:17
𦳣	2501:9	1046:1	1014:22
𦳤	2501:10	1046:2	1014:23
𦳥	2501:11	1046:3	1014:24
𦳦	2501:12	1046:4	1014:25
𦳧	2502:3	1046:13	1014:30
𦳨	2503:2	1046:22	1015:7
𦳩	2503:4	1046:24	1015:9
𦳪	2504:3	1047:5	1015:16
𦳫	2504:4	1047:6	1015:17
𦳬	2504:5	1047:7	1015:18
𦳭	2504:6	1047:8	1015:19
𦳮	2504:9	1047:11	1015:22
𦳯	2504:11	1047:14	1016:1
𦳰	2504:12	1047:15	1016:2
𦳱	2504:13	1047:16	1016:3
𦳲	2504:14	1047:17	1016:4
𦳳	2504:15	1047:18	1016:5
𦳴	2504:16	1047:19	1016:6
𦳵	2504:17	1047:20	1016:7
𦳶	2504:18	1047:21	1016:8
𦳷	2504:19	1047:22	1016:9
𦳸	2504:20	1047:23	1016:10
𦳹	2504:21	1047:24	1016:11
𦳺	2504:23	1047:26	1016:13
𦳻	2504:24	1047:27	1016:14
𦳼	2504:25	1047:28	1016:15
𦳽	2504:26	1047:29	1016:16
𦳾	2504:27	1047:30	1016:17
𦳿	2504:28	1047:31	1016:18
𦴀	2504:30	1047:33	1016:20
𦴁	2505:1	1047:35	1016:22
𦴂	2505:2	1047:36	1016:23
𦴃	2505:4	1047:38	1016:25
𦴄	2505:5	1047:39	1016:26
𦴅	2505:6	1047:40	1016:27
𦴆	2505:7	1047:41	1016:28
𦴇	2505:8	1047:42	1016:29
𦴈	2505:9	1047:43	1016:30
𦴉	2505:10	1047:44	1016:31
𦴊	2505:11	1047:45	1016:32
𦴋	2505:12	1047:46	1016:33
𦴌	2505:13	1047:47	1016:34
𦴍	2505:14	1047:48	1016:35
𦴎	2505:15	1047:49	1016:36
𦴏	2505:16	1047:50	1016:37
𦴐	2505:18	1047:52	1016:39
𦴑	2505:19	1047:53	1016:40
𦴒	2505:20	1047:54	1016:41
𦴓	2505:21	1047:55	1016:42
𦴔	2505:22	1047:56	1016:43
𦴕	2505:23	1047:57	1016:44
𦴖	2505:24	1047:58	1016:45
𦴗	2505:25	1047:59	1016:46
𦴘	2505:26	1047:60	1016:47
𦴙	2505:27	1047:61	1016:48
𦴛	2505:29	1047:63	1016:50
𦴜	2505:30	1047:64	1016:51
𦴝	2505:31	1047:65	1016:52
𦴞	2505:32	1047:66	1016:53
𦵑	3835:46	1615:12	1045:7
𦵡	2505:34	1047:68	1016:55
𦵢	2505:36	1047:70	1016:57
𦵣	2506:4	1048:2	1016:62
𦵤	2506:8	1048:6	1017:2
𦵥	2506:10	1048:8	1017:4
𦵦	2506:13	1048:11	1017:7
𦵧	2506:15	1048:13	1017:9
𦵨	2507:2	1048:17	1017:13
𦵩	2507:4	1048:19	1017:15
𦵪	2507:5	1048:20	1017:16
𦵫	2507:8	1048:23	1017:19
𦵬	2507:12	1048:27	1017:23
𦵭	2508:2	1048:29	1017:25
𦵮	2508:3	1048:30	1017:26
𦵯	2508:6	1048:33	1017:29
𦵰	2508:11	1049:4	1018:2
𦵱	2508:12	1049:5	1018:3
𦵲	2508:13	1049:6	1018:4
𦵳	2508:14	1049:7	1018:5
𦵴	2508:17	1049:10	1018:8
𦵵	2508:18	1049:11	1018:9
𦵶	2508:19	1049:12	1018:10
𦵷	2508:20	1049:13	1018:11
𦵸	2508:22	1049:15	1018:13
𦵹	2509:6	1049:23	1018:21
𦵺	2509:8	1049:25	1018:23
𦵻	2509:12	1049:29	1018:27
𦵼	2509:13	1049:30	1018:28
𦵽	2509:14	1049:31	1018:29
𦵾	2509:15	1049:32	1018:30
𦵿	2509:17	1049:34	1018:32
𦶀	2511:2	1050:9	1019:9
𦶁	2511:6	1050:13	1019:13
𦶂	2511:7	1050:14	1019:14
𦶃	2511:8	1050:15	1019:15
𦶄	2511:10	1050:19	1019:17
𦶅	2512:1	1050:23	1019:21
𦶆	2512:2	1050:24	1019:22
𦶇	2512:5	1050:27	1019:25
𦶈	2512:6	1050:28	1019:26
𦶉	2512:7	1050:29	1019:27
𦶊	2513:1	1051:3	1020:4
𦶋	2513:7	1051:9	1020:10
𦶌	2514:3	1051:19	1020:18
𦶍	2514:5	1051:21	1020:20
𦶎	2514:10	1051:28	1020:25
𦶏	2514:11	1051:29	1021:1
𦶐	2514:12	1051:30	1021:2
𦶑	2514:13	1051:31	1021:3
𦶒	2514:14	1051:32	1021:4
𦶓	2514:15	1051:33	1021:5
𦶔	2514:16	1051:34	1021:6
𦶕	2515:2	1051:36	1021:8
𦶖	2515:3	1051:37	1021:9
𦶗	2515:4	1051:38	1021:10
𦶘	2515:5	1052:1	1021:11
𦶙	2515:6	1052:2	1021:12
𦶚	2515:8	1052:4	1021:14
𦶛	2515:9	1052:5	1021:15
𦷓	3836:7	1615:23	1045:18
𦷔	3836:8	1615:24	1045:19
𦷕	3835:47	1615:13	1045:8
𦷗	3836:6	1615:22	1045:17
𦷘	3836:10	1615:26	1045:21
𦷙	3836:3	1615:19	1045:14
𦷛	3836:4	1615:20	1045:15
𦷝	3835:48	1615:14	1045:9
𦷞	3836:1	1615:17	1045:12
𦷟	3836:2	1615:18	1045:13
𦷠	3836:9	1615:25	1045:20
𦷱	3744:4	1566:17	1044:26
